0201000912Srikakulam                  
0803380912      290      170       70       50
0803381912        0        0        0        0
0803382912       10       10        0        0
0803383912       10       10        0        0
0803384912       40       20        0        0
0803385912       30       20       20       10
0803386912       40       20       10       10
0803387912       30       10        0        0
0803388912       10        0       10       20
0803389912       20       10        0        0
0803390912       10       10        0        0
0803391912       20       20        0        0
0803392912       40       10        0        0
0803393912       10       10       10       10
0803394912        0        0        0        0
0803395912       20       20       20       20
0803399912        0        0        0        0
0803415912     4668     1316     2822      940
0803600912   159893   154565
0803601912    93514    69295
0803602912    98482    71869
0803607912     6780     3580
0803608912    94550    69035
0803609912     1185      930
0803610912      435      345
0803611912     1910     1750
0803612912      275      200
0803613912    10010     3305
0803614912     1060      305
0803615912     4335     2125
0803616912      780      275
0803617912      135      105
0803618912      890      655
0803619912    24895    23190
0803620912   147240   105800
0803621912    76720    65285
0803622912     5890     5640
0803623912      685      400
0803624912     1900     1190
0803625912    29935    24960
0803626912      220      165
0803627912    28175     5280
0803628912     3715     2880
0803630912    94040    85710
0803631912      715      275
0803632912      245      210
0803633912     7980     4770
0803634912    41935    13450
0803635912      695      375
0803636912     1630     1010
0803640912     1775     1060
0803641912    12730    11880
0803642912     7915     7160
0803643912      940      370
0803644912   119070    83455
0803645912       25       20
0803646912       10        5
0803647912     3780     1150
0803648912        0        0
0803649912      995      700
0803650912    98605    72395
0803651912    88420    69370
0803652912     7965     1630
0803653912     2220     1395
0803654912     7230     4665
0803655912    38030    25790
0803656912    35470    27180
0803657912    17875    14760
0803660912       20       20
0803661912    27720    20145
0803662912    33445    24510
0803663912    17855    12885
0803664912     9585     6985
0803665912     4465     3395
0803666912     5040     4125
0803667912      475      330
0803670912    98620    72395
0803671912    79075    54505
0803672912    23490     4980
0803681912     4055     3330
0803682912    51250    29435
0803683912    41170    38075
0803684912       80       75
0803685912       50       40
0803686912     2015     1440
0803687912    43265    22770
0803688912    55355    49625
0803689912    21325     3690
0803690912    57600    54225
0803691912      205      120
0803692912      280       50
0803693912      600      345
0803694912    14795     1980
0803695912    17150    12880
0803696912      810      650
0803697912     6150     1360
0803698912      995      755
0803699912       35       30
0804000912Kaithal                     
0804100912   820685   700048   443019   378790
0804111912   235572   202370   222415   191049
0804112912   170923   163687   160999   154014
0804113912   112151   108486   107023   103380
0804114912    58772    55201    53976    50634
0804115912     3531     2904     3336     2762
0804116912    61118    35779    58080    34273
0804117912     1769     1326     1723     1297
0804118912       12        3       12        3
0804119912    10611     7081    10052     6576
0804120912     4723     3397     4677     3368
0804121912    17701     7084    17528     7019
0804122912     5436     3824     5419     3820
0804123912    20866    13064    18669    12190
0804124912    19751    19235     1013      961
0804125912   565362   478443   219591   186780
0804126912   255323   221605   223428   192010
0804139912   585113   497678   220604   187741
0804140912   283588   219404   196687   157862
0804141912    34731    27850    21351    17630
0804142912    72491    60851    46451    39881
0804143912    53290    43140    36474    30734
0804144912    34073    26233    24413    19573
0804145912    25643    18930    18314    14430
0804146912    18340    12610    13230     9850
0804147912    38470    25580    30944    22114
0804148912     6550     4210     5510     3650
0804149912        0        0        0        0
0804151912   195147   144314   139742   108528
0804152912   108051    73067    82301    59927
0804153912    63510    39260    49370    33800
0804154912    12670     5930     9620     5210
0804155912    12330     5700     9440     5080
0804156912    10030     4390     7720     3920
0804160912   106420    91310    57350    49280
0804161912   110470    94941    59145    51025
0804162912   104561    90581    58191    50561
0804163912    87797    74917    51276    44306
0804164912    74183    62983    39203    33053
0804165912    67183    56464    34446    29040
0804166912    52642    43700    26702    22110
0804167912    45607    38411    23853    19920
0804168912    36850    30646    20230    16680
0804169912    27600    23200    14960    12460
0804170912    22460    19404    12901    11234
0804171912    15210    12620     7510     6250
0804172912    19181    16620     9831     8620
0804173912    20550    18090     9470     8270
0804174912    16691    14661    10101     9021
0804175912     5260     4510     3010     2620
0804176912     4862     4229     2889     2602
0804177912     1452     1283      916      798
0804178912     1077      931      665      601
0804179912      589      517      330      309
0804180912       40       30       40       30
0804181912      450      240      250      120
0804182912    35751    28381    23211    19131
0804183912    48650    38960    33210    27770
0804184912    31333    23793    22453    17833
0804185912    23273    16880    16764    13050
0804186912    16590    11130    12070     8780
0804187912    34580    22280    27924    19474
0804188912     4520     2650     3860     2370
0804189912        0        0        0        0
0804190912    62051    52990    32991    28420
0804192912      350      210      260      170
0804193912    13720     9250     9620     7310
0804194912    14390     9530    11000     7990
0804195912     9800     6050     7300     5240
0804196912     7600     4170     5760     3630
0804197912    16610     9510    14460     8970
0804198912     1040      540      970      490
0804199912        0        0        0        0
0804200912   175977   159474    95691    86768
0804250912        0        0        0        0
0804300912   230573   187323    37461    23873
0804301912   148525   120971    19313    12632
0804302912    35027    26455     9997     7141
0804303912    23942    10942     4681     1983
0804304912   190172   164537    24257    15650
0804305912   128350   112298    15475    11109
0804306912    27359    23222     7995     6278
0804307912    16410    11825     8504     6241
0804308912       20       10       10        0
0804309912        0        0        0        0
0804310912       30       10       10        0
0804311912        0        0        0        0
0804315912     6810     6370     6030     5590
0804316912     8321     7801     6291     5821
0804332912     5425     5005     2893     2670
0804340912   419076   356587   247382   211462
0804341912   101951    88081    57371    49781
0804342912    68165    56915    45616    38966
0804343912    22640    17650    19210    15180
0804344912     5280     4120     4940     3930
0804345912     1200      990     1130      970
0804346912      620      520      600      520
0804347912      480      420      410      380
0804348912      310      270      300      270
0804349912      350      320      310      280
0804350912      160      150      150      140
0804351912      320      300      280      260
0804352912      170      140      150      120
0804353912      150      120      120      100
0804354912      100       90       90       80
0804355912      280      240      200      170
0804359912       10       10       10       10
0804360912    26522    22711     9422     8361
0804361912       10       10       10       10
0804362912       70       70       40       40
0804363912      310      260      160      120
0804364912      680      610      310      260
0804365912      600      490      230      180
0804366912     1010      860      320      260
0804367912     1420     1170      460      390
0804368912     1400     1210      430     1250
0804369912     1770     1530      630      580
0804370912     1440     1240      590      550
0804371912     2961     2540      981      920
0804372912     4050     3440     1190     1020
0804373912     5431     4701     1911     1711
0804374912     1700     3570      670      580
0804375912     3670     3160     1490     1340
0804379912        0        0        0        0
0804380912      250      170      160       90
0804381912       20       10       20       10
0804382912        0        0        0        0
0804383912       30       30       10       10
0804384912       10       10        0        0
0804385912       50       30       40       20
0804386912       20       10       20       10
0804387912       20       10       10        0
0804388912       50       40       30       40
0804389912        0        0        0        0
0804390912       20       20       10       10
0804391912       10        0        0        0
0804392912       10        0       10        0
0804393912       10       10       10       10
0804394912        0        0        0        0
0804395912        0        0        0        0
0804399912        0        0        0        0
0804415912     3795     2176     2629     1759
0804600912   238982   236103
0804601912   122182   103204
0804602912   129831   109832
0804607912    14255    10230
0804608912   126870   107350
0804609912     1355     1095
0804610912      830      770
0804611912     3235     3150
0804612912      255      200
0804613912    10045     4690
0804614912      850      445
0804615912     4705     3165
0804616912      660      225
0804617912      190      160
0804618912      615      525
0804619912    43300    40910
0804620912   207165   172915
0804621912   169380   150445
0804622912     1510     1165
0804623912      640      245
0804624912     1315      880
0804625912    20640    16450
0804626912      150       30
0804627912    11470     2345
0804628912     2060     1355
0804630912   141730   132385
0804631912      840      635
0804632912      115       95
0804633912    28050    22865
0804634912    32635    14670
0804635912     1970     1120
0804636912     1825     1145
0804640912      730      610
0804641912     3715     3445
0804642912     3930     3225
0804643912     1010      355
0804644912   192715   161780
0804645912       50       10
0804646912       25       25
0804647912     3685     2410
0804648912        5        5
0804649912     1300     1050
0804650912   132505   112575
0804651912   126315   109565
0804652912     4745     1920
0804653912     1445     1090
0804654912     9295     7385
0804655912    52240    43600
0804656912    47795    41185
0804657912    23175    20405
0804660912       15       15
0804661912    34550    29410
0804662912    48100    41180
0804663912    23470    19865
0804664912    13100    10930
0804665912     5565     4675
0804666912     6770     5650
0804667912      935      850
0804670912   132520   112580
0804671912    83225    65060
0804672912    14555     3775
0804681912    38460    38025
0804682912    45380    31990
0804683912    45510    40250
0804684912      440      430
0804685912       20       15
0804686912     2710     1870
0804687912    38610    24905
0804688912    93910    87675
0804689912    13665     4265
0804690912    80525    74805
0804691912      365      330
0804692912      695      270
0804693912     1020      490
0804694912     5630      900
0804695912    38250    33560
0804696912      385      150
0804697912     4340      900
0804698912     1250     1150
0804699912       60       25
0805000912Karnal                      
0805100912   885797   642514   475056   346131
0805111912   253577   184639   235874   172748
0805112912   145776   138257   135608   128593
0805113912    73063    70367    70260    67689
0805114912    72713    67890    65348    60904
0805115912     5120     3263     4575     2855
0805116912   102681    43119    95691    41300
0805117912     2171     1064     2097     1044
0805118912        9        9        9        9
0805119912    17071     8051    16321     7443
0805120912     6104     2492     5962     2403
0805121912    24116     7061    23699     6979
0805122912     6615     2756     6515     2750
0805123912    46595    21686    41088    20672
0805124912     5220     4469      568      328
0805125912   627000   453406   238614   173055
0805126912   258797   189108   236442   173076
0805139912   632220   457875   239182   173383
0805140912   403133   252585   258400   171698
0805141912    49220    33640    27970    19010
0805142912    91040    63850    53400    37780
0805143912    65344    44398    41454    29278
0805144912    48101    30590    30998    21590
0805145912    38198    23160    25330    17450
0805146912    31224    17027    20640    12900
0805147912    66801    33590    48263    28330
0805148912    12175     5320     9785     4820
0805149912     1030     1010      560      540
0805151912   294850   173995   193890   124738
0805152912   177202    90185   122879    71935
0805153912   109756    48045    76873    40475
0805154912    27490     6480    17070     5300
0805155912    26940     6190    16870     5150
0805156912    23340     5220    14730     4370
0805160912   115330    87320    60230    45270
0805161912   123560    92533    67209    50812
0805162912   113650    83750    61486    45040
0805163912    91430    66554    51733    37717
0805164912    79470    56109    41968    29770
0805165912    71058    50085    37039    26624
0805166912    60881    41707    30931    21140
0805167912    51654    35720    27830    19210
0805168912    41233    28680    23213    16390
0805169912    29996    20518    16466    11040
0805170912    23785    16670    13600     9590
0805171912    17219    11900     8500     5950
0805172912    18198    13438     9198     6918
0805173912    18370    14140     8480     6710
0805174912    15488    12160     8988     7390
0805175912     5790     4350     3310     2500
0805176912     4538     3517     2675     2247
0805177912     1511     1091      785      573
0805178912     1216      980      675      554
0805179912      370      262      160      126
0805180912     1050     1030      580      560
0805181912      590      340      340      170
0805182912    49980    31880    29040    19080
0805183912    60944    40668    38664    26928
0805184912    45721    28830    29478    20460
0805185912    36198    21680    23910    16310
0805186912    29734    15897    19610    12110
0805187912    61998    30530    44993    25990
0805188912     9375     3880     7635     3490
0805189912      310      290      220      200
0805190912    71073    53030    37943    28480
0805192912      570      210      340      160
0805193912    19950     9550    12740     7040
0805194912    21641    10590    14328     8610
0805195912    16675     7865    11075     6535
0805196912    15370     6170    10390     5280
0805197912    32650    12870    25430    12080
0805198912     2830      730     2500      710
0805199912       70       60       70       60
0805200912   177364   144882    95610    78326
0805250912        0        0        0        0
0805300912   262776   172172    65122    31312
0805301912   156660    99283    35479    15481
0805302912    57614    28183    20230     8357
0805303912    50366    15267    13775     3231
0805304912   178420   141727    35200    20246
0805305912   112691    88110    23225    13143
0805306912    34668    23757    12623     7042
0805307912    33961    15159    16138     7826
0805308912       20       10       10       10
0805309912       10       10        0        0
0805310912        0        0        0        0
0805311912        0        0        0        0
0805315912     5030     3640     4276     3050
0805316912     5353     3940     4369     3120
0805332912    14014    12395     7511     6570
0805340912   467655   339964   269053   195576
0805341912   112630    82870    61036    44650
0805342912    77112    54346    48265    34829
0805343912    28518    16430    23288    14350
0805344912     5975     3125     5435     2965
0805345912     1220      720     1060      640
0805346912      470      320      400      300
0805347912      510      340      440      320
0805348912      250      170      170      130
0805349912      240      220      220      210
0805350912      190      140      170      130
0805351912      120       70      100       60
0805352912      220      170      200      170
0805353912      140      100      140      100
0805354912       80       50       60       50
0805355912      110       80       90       70
0805359912      980      960      540      520
0805360912    24627    17004     7051     5548
0805361912       10        0        0        0
0805362912       40       30        0        0
0805363912      236      166       70       60
0805364912      420      320      150      140
0805365912      610      420      180      140
0805366912      650      500      180      150
0805367912     1303      890      393      320
0805368912     1250      800      370      810
0805369912     2141     1300      490      330
0805370912     1849     1040      500      310
0805371912     2838     1928      638      518
0805372912     3370     2280      990      810
0805373912     4390     3210     1160      960
0805374912     1880     2800      660      550
0805375912     3640     2680     1270     1040
0805379912        0        0        0        0
0805380912      380      240      200      150
0805381912        0        0        0        0
0805382912        0        0        0        0
0805383912       50       40       30       30
0805384912       60       40       10       10
0805385912       50       20       20       10
0805386912       40        0       20        0
0805387912       50       30       20       10
0805388912       40       30       20       60
0805389912       20       10       20       10
0805390912       40       40       40       40
0805391912        0        0        0        0
0805392912        0        0        0        0
0805393912       10       10       10       10
0805394912       10       10       10       10
0805395912       10       10        0        0
0805399912        0        0        0        0
0805415912     5669     1665     2693     1174
0805600912   194420   190679
0805601912   134077    98464
0805602912   142056    98627
0805607912    11760     7235
0805608912   137235    96270
0805609912     1610     1050
0805610912      875      670
0805611912     2670     2400
0805612912      150       75
0805613912    11585     4435
0805614912     1410      325
0805615912     5540     2915
0805616912      880      335
0805617912      175      130
0805618912      675      475
0805619912    36325    33880
0805620912   210890   150195
0805621912   113825    96315
0805622912     6090     5660
0805623912     1060      680
0805624912     3255     2405
0805625912    37725    33215
0805626912      485      305
0805627912    38750     5610
0805628912     9700     6005
0805630912   126015   114905
0805631912      500      395
0805632912       90       40
0805633912    17580    13695
0805634912    61535    18690
0805635912     2580     1100
0805636912     2590     1370
0805640912     1550     1255
0805641912    14945    13360
0805642912     9895     8460
0805643912      365      165
0805644912   177340   124315
0805645912      150      105
0805646912      110       45
0805647912     4510     1475
0805648912       15       15
0805649912     2010     1000
0805650912   143275   101075
0805651912   129240    96915
0805652912    10760     1990
0805653912     3275     2170
0805654912    12110     7665
0805655912    57020    37380
0805656912    50690    37645
0805657912    23455    18385
0805660912        0        0
0805661912    41895    30800
0805662912    49310    34500
0805663912    25410    17180
0805664912    13665     9230
0805665912     5765     3970
0805666912     6400     4740
0805667912      830      655
0805670912   143315   101080
0805671912   109035    69735
0805672912    37735     6470
0805681912    10170     9330
0805682912    60970    27805
0805683912    66105    59405
0805684912       25       15
0805685912       35       15
0805686912     6010     4510
0805687912    78010    44815
0805688912    65305    56265
0805689912    35110     7930
0805690912    73045    67140
0805691912      190      160
0805692912      490      120
0805693912     1360      830
0805694912    23880     2975
0805695912    33675    27015
0805696912     1050      715
0805697912     8445     1275
0805698912     1105      830
0805699912       75       20
0806000912Panipat                     
0806100912   833501   607156   449504   328513
0806111912   240507   173216   222117   160004
0806112912   130386   125363   119547   114865
0806113912    79181    76924    74694    72595
0806114912    51205    48439    44853    42270
0806115912     6470     2538     6008     2296
0806116912   103651    45315    96562    42843
0806117912      957      729      923      704
0806118912        1        1        1        1
0806119912    35838    15050    33154    13782
0806120912     4648     2620     4619     2613
0806121912    23628     6448    23296     6369
0806122912     6325     3002     6291     2993
0806123912    32254    17465    28278    16381
0806124912    11643    11102      671      556
0806125912   581351   422838   226716   167953
0806126912   252150   184318   222788   160560
0806139912   592994   433940   227387   168509
0806140912   368415   235631   242288   164473
0806141912    44332    30580    25302    17740
0806142912    82685    61201    49893    38429
0806143912    58716    40479    38217    28130
0806144912    44538    27850    29008    19740
0806145912    35966    21285    23957    15865
0806146912    29039    15950    19479    12000
0806147912    62816    33666    47759    28339
0806148912    10293     4590     8643     4200
0806149912       30       30       30       30
0806151912   266564   160811   180387   117893
0806152912   164418    87441   116199    69800
0806153912   101223    49022    72482    40510
0806154912    21902     7032    14510     5680
0806155912    21370     6680    14290     5470
0806156912    18040     4990    11980     4120
0806160912   114160    86920    60090    45720
0806161912   115921    85275    62040    45745
0806162912   104304    79170    57933    44929
0806163912    82041    59849    47482    35340
0806164912    75295    53270    39425    27810
0806165912    68078    46885    35377    24605
0806166912    57183    39580    29343    20040
0806167912    49625    34490    27063    18483
0806168912    37762    27030    20610    14520
0806169912    28758    20402    16096    11146
0806170912    22940    16490    12990     9300
0806171912    16596    11726     8696     6096
0806172912    18026    13300     9420     6990
0806173912    17289    12949     8179     6079
0806174912    13303    10430     7710     6100
0806175912     4960     3830     2790     2240
0806176912     4413     3477     2507     2050
0806177912     1345     1050      826      663
0806178912      978      662      621      428
0806179912      464      311      246      169
0806180912       60       60       60       60
0806181912      640      260      320      120
0806182912    44245    30331    26783    19469
0806183912    54346    36979    35427    25880
0806184912    42048    26010    27218    18420
0806185912    33406    19445    22227    14535
0806186912    27280    14710    18260    11070
0806187912    57116    30066    43789    25579
0806188912     7453     2980     6333     2790
0806189912       30       30       30       30
0806190912    64332    47190    34032    24760
0806192912      430      240      180      150
0806193912    17990     9910    11460     7480
0806194912    21110    11350    14060     8990
0806195912    16449     8130    11030     6460
0806196912    13830     5620     9480     4650
0806197912    29162    13002    24220    12040
0806198912     2252      770     2052      740
0806199912        0        0        0        0
0806200912   149104   124555    80614    67363
0806250912        0        0        0        0
0806300912   270530   177401    75892    34283
0806301912   192133   126866    51644    23843
0806302912    72928    36616    31994    14082
0806303912    48083    16893    15991     4996
0806304912   195692   151557    46156    24358
0806305912   148595   113475    37224    20107
0806306912    48169    30221    22162    11730
0806307912    26535     8811    13626     4870
0806308912      180      110      100       50
0806309912       30       20       20       10
0806310912       10       10        0        0
0806311912        0        0        0        0
0806315912     5981     5181     4570     3910
0806316912     6575     5731     4754     4070
0806332912    32008    21608    17967    11900
0806340912   437225   320863   255263   189404
0806341912   103218    78208    57339    44399
0806342912    66927    47070    43947    32360
0806343912    25177    15280    21127    13670
0806344912     6150     3680     5710     3510
0806345912     1800     1320     1590     1190
0806346912      762      500      730      500
0806347912      750      600      630      510
0806348912      440      360      420      350
0806349912      420      370      400      350
0806350912      200      150      180      140
0806351912      320      280      230      220
0806352912      230      210      230      210
0806353912      310      280      280      250
0806354912       90       90       90       90
0806355912      330      250      210      170
0806359912       20       20       20       20
0806360912    23452    17451     8879     7259
0806361912       20       20       20       20
0806362912       40       40       30       30
0806363912      160      160       70       70
0806364912      570      500      240      230
0806365912      570      480      200      150
0806366912      803      512      220      160
0806367912     1130      830      360      270
0806368912     1210      850      440      910
0806369912     2040     1440      750      610
0806370912     1520     1040      630      520
0806371912     2940     2230     1050      910
0806372912     3319     2359     1199      949
0806373912     4260     3300     1550     1280
0806374912     1540     2580      650      560
0806375912     3330     2480     1470     1170
0806379912        0        0        0        0
0806380912      440      270      260      210
0806381912       10       10       10       10
0806382912       40       10       20       10
0806383912       20       10       10       10
0806384912       30       20       20       20
0806385912       60       30       50       20
0806386912       70       60       40       40
0806387912       80       70       60       60
0806388912       50       30       20      160
0806389912       20        0       10        0
0806390912       20       10       10       10
0806391912        0        0        0        0
0806392912       30       20       10       10
0806393912        0        0        0        0
0806394912        0        0        0        0
0806395912       10        0        0        0
0806399912        0        0        0        0
0806415912     4968     2352     2798     1776
0806600912   175408   172677
0806601912   132134    92189
0806602912   137828    97822
0806607912    14835     8785
0806608912   132755    94180
0806609912     1885     1300
0806610912      725      470
0806611912     2305     2100
0806612912      145       25
0806613912    11395     3435
0806614912      805      240
0806615912     6930     2650
0806616912     1120      360
0806617912      170      125
0806618912      605      395
0806619912    35850    33880
0806620912   209525   147945
0806621912   125075   106245
0806622912     1285      840
0806623912     1135      210
0806624912     3455     2060
0806625912    37630    31640
0806626912      640      240
0806627912    32170     3970
0806628912     8135     2740
0806630912   111740   101615
0806631912      780      475
0806632912      135       45
0806633912    38665    29775
0806634912    52985    13945
0806635912     1895      780
0806636912     3325     1310
0806640912     1400     1160
0806641912     4240     3810
0806642912     8205     7565
0806643912      830      585
0806644912   190870   133650
0806645912       75       40
0806646912       60        0
0806647912     2205      335
0806648912        5        0
0806649912     1635      800
0806650912   138180    98560
0806651912   120750    92305
0806652912    15070     4600
0806653912     2360     1655
0806654912    12345     7830
0806655912    55210    37880
0806656912    48670    35910
0806657912    21955    16940
0806660912       10        0
0806661912    38910    25195
0806662912    46255    33450
0806663912    25485    18630
0806664912    13680    10335
0806665912     6090     4765
0806666912     7035     5590
0806667912      715      595
0806670912   138235    98560
0806671912   104465    67465
0806672912    34520     5155
0806681912    21415    20355
0806682912    53945    27805
0806683912    59155    48510
0806684912       95       65
0806685912      110       30
0806686912     3515     1795
0806687912    64130    33680
0806688912    74105    64880
0806689912    26570     6005
0806690912    49525    45040
0806691912      295      190
0806692912      835      160
0806693912     1300      335
0806694912    20315     2625
0806695912    53815    47345
0806696912      340      150
0806697912    10560     2015
0806698912     1145      685
0806699912      105       15
0807000912Sonipat                     
0807100912   754866   576841   410133   315091
0807111912   220523   172007   195663   151512
0807112912   109385   104058    92709    87741
0807113912    69748    67903    60451    58657
0807114912    39637    36155    32258    29084
0807115912     3218     1622     3035     1506
0807116912   107920    66327    99919    62265
0807117912     1187      979     1093      893
0807118912        9        3        9        3
0807119912    26835    17522    25149    16077
0807120912     4872     3035     4653     2844
0807121912    17967     6272    17450     6100
0807122912    11020     7576    10866     7544
0807123912    46030    30940    40699    28804
0807124912    10879    10582      740      661
0807125912   523464   394252   213730   162918
0807126912   231402   182589   196403   152173
0807139912   534343   404834   214470   163579
0807140912   391938   281497   257854   191791
0807141912    44610    33370    25730    19530
0807142912    84828    65270    50708    39270
0807143912    63336    47410    40590    31370
0807144912    48921    35320    31390    23909
0807145912    39272    27490    25937    19240
0807146912    30874    21235    21050    15460
0807147912    70064    45562    54022    37702
0807148912    10003     5820     8397     5290
0807149912       30       20       30       20
0807151912   299809   211427   203153   149551
0807152912   202871   137372   144616   103937
0807153912   134683    87192    97178    67677
0807154912    25150    10740    16647     7820
0807155912    24670    10480    16477     7720
0807156912    20060     8070    13317     5930
0807160912    98811    78060    52471    41530
0807161912    99405    76719    52706    40772
0807162912    96577    75000    53767    41540
0807163912    78012    59956    45926    35666
0807164912    70832    53830    37760    29099
0807165912    61702    46320    32737    24950
0807166912    52111    38942    27081    20351
0807167912    43751    31624    24230    17700
0807168912    34740    25266    19229    14085
0807169912    27772    20690    15530    11440
0807170912    22379    16767    12567     9387
0807171912    15413    11646     8400     6400
0807172912    15377    12091     8016     6351
0807173912    15450    12320     7080     5670
0807174912    11804     9480     6763     5570
0807175912     4870     3710     2720     2120
0807176912     3836     2897     1989     1555
0807177912      994      700      597      446
0807178912      682      529      376      285
0807179912      278      234      148      144
0807180912       70       60       40       30
0807181912      520      290      320      210
0807182912    51428    38500    30718    23260
0807183912    60426    45080    38870    30020
0807184912    46951    33820    30200    22989
0807185912    37621    26330    24896    18480
0807186912    29484    20185    20240    14820
0807187912    65492    42782    51182    35732
0807188912     7857     4420     6697     4020
0807189912       30       20       30       20
0807190912    55180    42030    29070    22200
0807192912      680      330      360      150
0807193912    26166    18320    16360    12470
0807194912    28072    18975    19022    13985
0807195912    20909    13220    14254     9930
0807196912    16994    10595    12240     8410
0807197912    39052    24252    32402    21332
0807198912     2800     1490     2530     1390
0807199912       10       10       10       10
0807200912   134682   108470    72945    58869
0807250912        0        0        0        0
0807300912   230659   151842    54199    19764
0807301912   154426   107789    33009    15093
0807302912    66876    44783    19612    10701
0807303912    36187    15000    10273     3332
0807304912   181988   134961    38018    15521
0807305912   122311    95280    24017    12491
0807306912    46668    36227    13653     8881
0807307912    12414     1820     5878      890
0807308912       40       30       30       20
0807309912       10       10        0        0
0807310912       10       10        0        0
0807311912       10       10        0        0
0807315912     3020     2720     2100     1840
0807316912     3310     2990     2150     1890
0807332912    17871    13908     9604     7466
0807340912   393918   302144   231803   178757
0807341912    95757    74370    53287    41190
0807342912    66302    49906    43536    33706
0807343912    24433    16639    21413    15569
0807344912     5270     3400     4940     3240
0807345912     1240      900     1100      830
0807346912      440      260      390      240
0807347912      420      390      370      340
0807348912      390      300      310      250
0807349912      230      170      210      160
0807350912      150      100      130      100
0807351912      250      220      210      190
0807352912      210      190      200      180
0807353912      250      220      230      200
0807354912      150      130      120      110
0807355912      200      160      180      150
0807359912       10       10        0        0
0807360912    20266    15586     7030     5730
0807361912       30       30       20       20
0807362912       60       50       40       30
0807363912      120       80       60       40
0807364912      400      330      180      150
0807365912      556      386      200      130
0807366912      667      460      180      100
0807367912      990      730      310      250
0807368912      982      680      320      700
0807369912     1450     1110      590      470
0807370912     1300     1040      470      410
0807371912     2260     1680      620      460
0807372912     2820     2130      800      640
0807373912     3851     3140     1410     1230
0807374912     1810     2500      690      590
0807375912     2970     2360     1140      980
0807379912        0        0        0        0
0807380912      282      200      160      110
0807381912        0        0        0        0
0807382912       10       10        0        0
0807383912       10        0        0        0
0807384912       20        0       10        0
0807385912       60       50       20       10
0807386912       30       10       10        0
0807387912       40       40       30       30
0807388912       30       20       30       40
0807389912       22       10       10        0
0807390912        0        0        0        0
0807391912       10       10       10       10
0807392912       10       10       10       10
0807393912       40       40       30       30
0807394912        0        0        0        0
0807395912        0        0        0        0
0807399912        0        0        0        0
0807415912     7439     3735     4220     2468
0807600912   134897   130996
0807601912   120010    88685
0807602912   120267    88825
0807607912    13370     7575
0807608912   118355    87665
0807609912     1170      945
0807610912      530      405
0807611912     2750     2620
0807612912      170       70
0807613912     6995     2020
0807614912      620      270
0807615912     3585     1565
0807616912      880      285
0807617912      125       80
0807618912      510      305
0807619912    32020    30365
0807620912   181080   134170
0807621912    85715    70050
0807622912     3725     3130
0807623912      770      310
0807624912     4560     3505
0807625912    56505    45625
0807626912     8650     5885
0807627912    16390     2770
0807628912     4765     2895
0807630912    92365    83730
0807631912     1085      845
0807632912      145      115
0807633912    37395    30370
0807634912    46915    17590
0807635912     1425      500
0807636912     1750     1020
0807640912     1075      910
0807641912     2355     2020
0807642912     4970     4555
0807643912      625      365
0807644912   168375   124550
0807645912      245      240
0807646912       15       10
0807647912     2435      860
0807648912        0        0
0807649912      985      660
0807650912   123000    91820
0807651912   112340    86960
0807652912     9165     3670
0807653912     1495     1190
0807654912    10350     7090
0807655912    46715    32515
0807656912    43555    33650
0807657912    22380    18565
0807660912       10        5
0807661912    26975    19420
0807662912    38795    28145
0807663912    27415    20505
0807664912    15070    11695
0807665912     6965     5660
0807666912     6990     5695
0807667912      780      695
0807670912   123020    91830
0807671912    99720    70725
0807672912    22970     3325
0807681912    38160    37455
0807682912    30275    11435
0807683912    51195    40945
0807684912       70       35
0807685912       60       25
0807686912     3260     1935
0807687912    54815    31165
0807688912    68205    60665
0807689912    19385     4740
0807690912    33395    27825
0807691912      165      120
0807692912      455      110
0807693912     1380      440
0807694912    17910     3380
0807695912    62460    56925
0807696912      605      210
0807697912     5555     1875
0807698912     1050      925
0807699912       45       20
0808000912Rohtak                      
0808100912  1808606  1423133   977075   772110
0808111912   530075   425632   454074   358922
0808112912   310068   296585   250716   238434
0808113912   225518   219244   182654   176875
0808114912    84550    77341    68062    61559
0808115912     5171     3821     4705     3445
0808116912   214836   125226   198653   117043
0808117912     4501     2737     4191     2512
0808118912       30       11       26       10
0808119912    34576    21657    31906    19240
0808120912    12695     7384    12092     6917
0808121912    40604    11968    39928    11710
0808122912    20338    13475    20151    13396
0808123912   102092    67994    90359    63258
0808124912    38166    37591     3169     2985
0808125912  1240365   959910   519832   410203
0808126912   568241   463223   457243   361907
0808139912  1278531   997501   523001   413188
0808140912   921533   679076   611227   466889
0808141912   102356    79606    57676    45486
0808142912   205300   163740   117470    94410
0808143912   153234   118570    99994    80040
0808144912   113103    82861    75212    57940
0808145912    92640    67323    63483    49453
0808146912    69534    47125    48535    35585
0808147912   157101   102046   124432    87560
0808148912    28135    17715    24355    16365
0808149912      130       90       70       50
0808151912   696107   499100   478381   359793
0808152912   454637   308112   329123   238555
0808153912   285423   180182   209939   144205
0808154912    50565    18940    34744    15380
0808155912    49255    18130    34284    15000
0808156912    39364    12610    27634    11020
0808160912   225390   181390   121160    97080
0808161912   230077   183560   121163    97439
0808162912   230910   185660   125290   100670
0808163912   186672   147348   112194    90030
0808164912   165995   128341    89743    70050
0808165912   147611   114823    77803    61453
0808166912   118937    89600    61615    46845
0808167912   103469    77427    56184    41985
0808168912    83097    62950    45831    34114
0808169912    67117    52179    35277    27189
